region_id,make_model,number_deployed,equipment_type
4144,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4145,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4146,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4147,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4148,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4149,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4150,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4151,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4152,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4153,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4154,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4155,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4156,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4157,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4158,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4159,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4160,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4161,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4162,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4163,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4164,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4165,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4166,OmniBallot Tablet (Democracy Live),8,Ballot Marking Device
4167,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4168,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4169,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4170,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4171,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4172,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4173,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4174,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4175,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4176,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4177,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4178,OmniBallot Tablet (Democracy Live),4,Ballot Marking Device
4179,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4180,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4181,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4182,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4183,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4184,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4185,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4186,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4187,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4188,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4189,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4190,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4191,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4192,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4193,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4194,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4195,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4196,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4197,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4198,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4199,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4200,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4201,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4202,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4203,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4204,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4205,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4206,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4207,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4208,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4209,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4210,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4211,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4212,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4213,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4214,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4215,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4216,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4217,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4218,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4219,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4220,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4221,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4222,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4223,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4224,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4225,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4226,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4227,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4228,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4229,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4230,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4231,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4232,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4233,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4234,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4235,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4236,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4237,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4238,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4239,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4240,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4241,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4242,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4243,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4244,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4245,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4246,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4247,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4248,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4249,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4250,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4251,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4252,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4253,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4254,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4255,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4256,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4257,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4258,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4259,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4260,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4261,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4262,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4263,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4264,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4265,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4266,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4267,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4268,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4269,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4270,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4271,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4272,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4273,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4274,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4275,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4276,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4277,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4278,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4279,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4280,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4281,OmniBallot Tablet (Democracy Live),4,Ballot Marking Device
4282,OmniBallot Tablet (Democracy Live),2,Ballot Marking Device
4283,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4284,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4285,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4286,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4287,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4288,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4289,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4290,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4291,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4292,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4293,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4294,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4295,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4296,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4297,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4298,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4299,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4300,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4301,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4302,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4303,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4304,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4305,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4306,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4307,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4308,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4309,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4310,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4311,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4312,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4313,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4314,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4315,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4316,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4317,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4318,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4319,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4320,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4321,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4322,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4323,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4324,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4325,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4326,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4327,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4328,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4329,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4330,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4331,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4332,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4333,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4334,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4335,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4336,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4337,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4338,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4339,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4340,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4341,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4342,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4343,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4344,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4345,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4346,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4347,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4348,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4349,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4350,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4351,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4352,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4353,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4354,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4355,OmniBallot Tablet (Democracy Live),1,Ballot Marking Device
4356,OpenElect OVI (Unisyn),18,Ballot Marking Device
4356,OpenElect Voting Optical Scan/OVO (Unisyn),35,Scanner
4357,ExpressVote (ES&S),32,Ballot Marking Device
4357,DS200 (ES&S),40,Scanner
4358,ExpressVote (ES&S),13,Ballot Marking Device
4358,DS200 (ES&S),15,Scanner
4359,ImageCast Evolution/ICE (Dominion),6,Ballot Marking Device
4359,ImageCast Evolution/ICE (Dominion),8,Scanner
4360,Verity Touch Writer (Hart),12,Ballot Marking Device
4360,Verity Scan (Hart),16,Scanner
4361,ExpressVote (ES&S),10,Ballot Marking Device
4361,DS200 (ES&S),12,Scanner
4362,OpenElect OVI (Unisyn),59,Ballot Marking Device
4362,OpenElect Voting Central Scan/OVCS (Unisyn),1,Scanner
4362,OpenElect Voting Optical Scan/OVO (Unisyn),123,Scanner
4363,OpenElect FVT (Unisyn),4,Ballot Marking Device
4363,OpenElect OVI (Unisyn),25,Ballot Marking Device
4363,OpenElect Freedom Vote Scan (Unisyn),5,Scanner
4363,OpenElect Voting Optical Scan/OVO (Unisyn),26,Scanner
4364,ExpressVote (ES&S),8,Ballot Marking Device
4364,DS200 (ES&S),10,Scanner
4365,ImageCast Evolution/ICE (Dominion),33,Ballot Marking Device
4365,ImageCast Evolution/ICE (Dominion),36,Scanner
4366,ExpressVote (ES&S),8,Ballot Marking Device
4366,DS200 (ES&S),9,Scanner
4367,ExpressVote (ES&S),11,Ballot Marking Device
4367,DS200 (ES&S),15,Scanner
4368,OpenElect OVI (Unisyn),14,Ballot Marking Device
4368,OpenElect Voting Optical Scan/OVO (Unisyn),16,Scanner
4369,ImageCast Evolution/ICE (Dominion),19,Ballot Marking Device
4369,ImageCast Evolution/ICE (Dominion),21,Scanner
4370,ExpressVote (ES&S),11,Ballot Marking Device
4370,DS200 (ES&S),12,Scanner
4371,Verity Touch Writer (Hart),17,Ballot Marking Device
4371,Verity Scan (Hart),19,Scanner
4372,ImageCast Precinct with Integrated BMD (Dominion),14,Ballot Marking Device
4372,ImageCast Precinct/ICP (Dominion),15,Scanner
4373,ExpressVote (ES&S),17,Ballot Marking Device
4373,DS200 (ES&S),21,Scanner
4374,ExpressVote (ES&S),4,Ballot Marking Device
4374,DS200 (ES&S),6,Scanner
4375,ImageCast Evolution/ICE (Dominion),8,Ballot Marking Device
4375,ImageCast Evolution/ICE (Dominion),9,Scanner
4376,ExpressVote (ES&S),86,Ballot Marking Device
4376,DS200 (ES&S),118,Scanner
4376,DS450 (ES&S),1,Scanner
4377,ExpressVote (ES&S),8,Ballot Marking Device
4377,DS200 (ES&S),19,Scanner
4378,ImageCast Evolution/ICE (Dominion),9,Ballot Marking Device
4378,ImageCast Evolution/ICE (Dominion),10,Scanner
4379,ExpressVote (ES&S),16,Ballot Marking Device
4379,DS200 (ES&S),22,Scanner
4380,ImageCast Evolution/ICE (Dominion),6,Ballot Marking Device
4380,ImageCast Evolution/ICE (Dominion),8,Scanner
4381,ImageCast Evolution/ICE (Dominion),12,Ballot Marking Device
4381,ImageCast Evolution/ICE (Dominion),14,Scanner
4382,OpenElect OVI (Unisyn),14,Ballot Marking Device
4382,OpenElect Voting Optical Scan/OVO (Unisyn),17,Scanner
4383,Verity Touch Writer (Hart),5,Ballot Marking Device
4383,Verity Scan (Hart),7,Scanner
4384,ExpressVote (ES&S),560,Ballot Marking Device
4384,DS200 (ES&S),582,Scanner
4384,DS850 (ES&S),2,Scanner
4385,ExpressVote (ES&S),27,Ballot Marking Device
4385,DS200 (ES&S),30,Scanner
4386,Verity Touch Writer (Hart),7,Ballot Marking Device
4386,Verity Scan (Hart),7,Scanner
4387,OpenElect OVI (Unisyn),6,Ballot Marking Device
4387,OpenElect Freedom Vote Scan (Unisyn),11,Scanner
4388,ImageCast Evolution/ICE (Dominion),30,Ballot Marking Device
4388,ImageCast Evolution/ICE (Dominion),33,Scanner
4389,ExpressVote (ES&S),30,Ballot Marking Device
4389,DS200 (ES&S),34,Scanner
4390,ExpressVote (ES&S),10,Ballot Marking Device
4390,DS200 (ES&S),11,Scanner
4391,ImageCast Evolution/ICE (Dominion),15,Ballot Marking Device
4391,ImageCast Evolution/ICE (Dominion),17,Scanner
4392,ExpressVote (ES&S),12,Ballot Marking Device
4392,DS200 (ES&S),14,Scanner
4393,ExpressVote (ES&S),16,Ballot Marking Device
4393,DS200 (ES&S),18,Scanner
4394,OpenElect FVT (Unisyn),1,Ballot Marking Device
4394,OpenElect OVI (Unisyn),6,Ballot Marking Device
4394,OpenElect Freedom Vote Scan (Unisyn),1,Scanner
4394,OpenElect Voting Optical Scan/OVO (Unisyn),9,Scanner
4395,ImageCast Evolution/ICE (Dominion),10,Ballot Marking Device
4395,ImageCast Evolution/ICE (Dominion),11,Scanner
4396,OpenElect OVI (Unisyn),21,Ballot Marking Device
4396,OpenElect Voting Optical Scan/OVO (Unisyn),25,Scanner
4397,ExpressVote (ES&S),37,Ballot Marking Device
4397,DS200 (ES&S),41,Scanner
4397,DS450 (ES&S),1,Scanner
4398,ExpressVote (ES&S),93,Ballot Marking Device
4398,DS200 (ES&S),124,Scanner
4398,DS450 (ES&S),1,Scanner
4399,Verity Touch Writer (Hart),25,Ballot Marking Device
4399,Verity Scan (Hart),27,Scanner
4400,OpenElect OVI (Unisyn),6,Ballot Marking Device
4400,OpenElect Freedom Vote Scan (Unisyn),7,Scanner
4401,ExpressVote (ES&S),18,Ballot Marking Device
4401,DS200 (ES&S),21,Scanner
4402,OpenElect OVI (Unisyn),21,Ballot Marking Device
4402,OpenElect Voting Central Scan/OVCS (Unisyn),2,Scanner
4402,OpenElect Voting Optical Scan/OVO (Unisyn),23,Scanner
4403,Verity Touch Writer (Hart),7,Ballot Marking Device
4403,Verity Scan (Hart),8,Scanner
4404,Verity Touch Writer (Hart),6,Ballot Marking Device
4404,Verity Scan (Hart),15,Scanner
4405,ExpressVote (ES&S),7,Ballot Marking Device
4405,DS200 (ES&S),9,Scanner
4406,OpenElect OVI (Unisyn),7,Ballot Marking Device
4406,OpenElect Freedom Vote Scan (Unisyn),4,Scanner
4406,OpenElect Voting Optical Scan/OVO (Unisyn),4,Scanner
4407,ImageCast Evolution/ICE (Dominion),17,Ballot Marking Device
4407,ImageCast Evolution/ICE (Dominion),20,Scanner
4408,OpenElect FVT (Unisyn),4,Ballot Marking Device
4408,OpenElect OVI (Unisyn),107,Ballot Marking Device
4408,OpenElect Freedom Vote Scan (Unisyn),118,Scanner
4409,ImageCast Evolution/ICE (Dominion),16,Ballot Marking Device
4409,ImageCast Evolution/ICE (Dominion),18,Scanner
4410,ExpressVote (ES&S),12,Ballot Marking Device
4410,DS200 (ES&S),15,Scanner
4411,Verity Touch Writer (Hart),10,Ballot Marking Device
4411,Verity Scan (Hart),13,Scanner
4412,OpenElect OVI (Unisyn),4,Ballot Marking Device
4412,OpenElect Voting Optical Scan/OVO (Unisyn),7,Scanner
4413,ImageCast Evolution/ICE (Dominion),23,Ballot Marking Device
4413,ImageCast Evolution/ICE (Dominion),26,Scanner
4414,OpenElect OVI (Unisyn),7,Ballot Marking Device
4414,OpenElect Voting Optical Scan/OVO (Unisyn),9,Scanner
4415,OpenElect FVT (Unisyn),31,Ballot Marking Device
4415,OpenElect Freedom Vote Scan (Unisyn),36,Scanner
4415,OpenElect Voting Central Scan/OVCS (Unisyn),1,Scanner
4416,OpenElect OVI (Unisyn),11,Ballot Marking Device
4416,OpenElect Voting Optical Scan/OVO (Unisyn),13,Scanner
4417,ExpressVote (ES&S),12,Ballot Marking Device
4417,DS200 (ES&S),15,Scanner
4418,OpenElect OVI (Unisyn),6,Ballot Marking Device
4418,OpenElect Voting Optical Scan/OVO (Unisyn),8,Scanner
4419,Verity Touch Writer (Hart),6,Ballot Marking Device
4419,Verity Scan (Hart),9,Scanner
4420,ImageCast Evolution/ICE (Dominion),10,Ballot Marking Device
4420,ImageCast Evolution/ICE (Dominion),12,Scanner
4421,OpenElect OVI (Unisyn),13,Ballot Marking Device
4421,OpenElect Freedom Vote Scan (Unisyn),16,Scanner
4422,ImageCast Evolution/ICE (Dominion),6,Ballot Marking Device
4422,ImageCast Evolution/ICE (Dominion),8,Scanner
4423,ExpressVote (ES&S),14,Ballot Marking Device
4423,DS200 (ES&S),17,Scanner
4424,ExpressVote (ES&S),30,Ballot Marking Device
4424,DS200 (ES&S),34,Scanner
4425,OpenElect OVI (Unisyn),13,Ballot Marking Device
4425,OpenElect Freedom Vote Scan (Unisyn),18,Scanner
4426,ExpressVote (ES&S),11,Ballot Marking Device
4426,DS200 (ES&S),14,Scanner
4427,ExpressVote (ES&S),11,Ballot Marking Device
4427,DS200 (ES&S),15,Scanner
