region_id,Manufacturer,Model Name,quantity,Equipment Type,Age,OS,Certification Level,Scanning Rate,Error Rate,Reliability
244,Dominion,ImageCast Central/ICC,1,,-1,,,,,
245,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
245,Dominion,ImageCast Central/ICC,2,,-1,,,,,
246,Dominion,ImageCast X/Samsung Galaxy Tab Pro,1,,-1,,,,,
246,Dominion,ImageCast Central/ICC,1,,-1,,,,,
247,Dominion,ImageCast X/ICX BMD,192,,-1,,,,,
247,Dominion,ImageCast Central/ICC,9,,-1,,,,,
248,Dominion,ImageCast X/ICX BMD,1,,-1,,,,,
248,Dominion,ImageCast Central/ICC,1,,-1,,,,,
249,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
249,Dominion,ImageCast Central/ICC,3,,-1,,,,,
250,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
250,Dominion,ImageCast Central/ICC,1,,-1,,,,,
251,Dominion,ImageCast X/ICX BMD,17,,-1,,,,,
251,Dominion,ImageCast Central/ICC,2,,-1,,,,,
252,Dominion,ImageCast X/ICX BMD,85,,-1,,,,,
252,Dominion,ImageCast Central/ICC,16,,-1,,,,,
253,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
253,Dominion,ImageCast Central/ICC,2,,-1,,,,,
254,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
254,Dominion,ImageCast Central/ICC,2,,-1,,,,,
255,Dominion,ImageCast X/ICX BMD,6,,-1,,,,,
255,Dominion,ImageCast Central/ICC,2,,-1,,,,,
256,Dominion,ImageCast X/ICX BMD,28,,-1,,,,,
256,Dominion,ImageCast Central/ICC,4,,-1,,,,,
257,Dominion,ImageCast X/ICX BMD,1,,-1,,,,,
257,Dominion,ImageCast Central/ICC,1,,-1,,,,,
258,Dominion,ImageCast X/ICX BMD,7,,-1,,,,,
258,Dominion,ImageCast Central/ICC,1,,-1,,,,,
259,Dominion,ImageCast X/ICX BMD,10,,-1,,,,,
259,Dominion,ImageCast Central/ICC,2,,-1,,,,,
260,Dominion,ImageCast X/ICX BMD,14,,-1,,,,,
260,Dominion,ImageCast Central/ICC,2,,-1,,,,,
261,Dominion,ImageCast X/ICX BMD,12,,-1,,,,,
261,Dominion,ImageCast Central/ICC,1,,-1,,,,,
262,Dominion,ImageCast X/Samsung Galaxy Tab Pro,9,,-1,,,,,
262,Dominion,ImageCast Central/ICC,2,,-1,,,,,
263,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
263,Dominion,ImageCast Central/ICC,2,,-1,,,,,
264,Dominion,ImageCast X/ICX BMD,5,,-1,,,,,
264,Dominion,ImageCast Central/ICC,1,,-1,,,,,
265,Dominion,ImageCast X/Samsung Galaxy Tab Pro,4,,-1,,,,,
265,Dominion,ImageCast Central/ICC,1,,-1,,,,,
266,Dominion,ImageCast X/ICX BMD,9,,-1,,,,,
266,Dominion,ImageCast Central/ICC,2,,-1,,,,,
267,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
267,Dominion,ImageCast Central/ICC,2,,-1,,,,,
268,Dominion,ImageCast X/ICX BMD,18,,-1,,,,,
268,Dominion,ImageCast Central/ICC,4,,-1,,,,,
269,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
269,Dominion,ImageCast Central/ICC,2,,-1,,,,,
270,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
270,Dominion,ImageCast Central/ICC,2,,-1,,,,,
271,Dominion,ImageCast X/Samsung Galaxy Tab Pro,10,,-1,,,,,
271,Dominion,ImageCast Central/ICC,2,,-1,,,,,
272,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
272,Dominion,ImageCast Central/ICC,1,,-1,,,,,
273,Dominion,ImageCast X/Samsung Galaxy Tab Pro,1,,-1,,,,,
274,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
274,Dominion,ImageCast Central/ICC,2,,-1,,,,,
275,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
275,Dominion,ImageCast Central/ICC,1,,-1,,,,,
276,Dominion,ImageCast X/ICX BMD,8,,-1,,,,,
276,Dominion,ImageCast Central/ICC,2,,-1,,,,,
277,Dominion,ImageCast X/ICX BMD,9,,-1,,,,,
277,Dominion,ImageCast Central/ICC,2,,-1,,,,,
278,Dominion,ImageCast X/ICX BMD,2,,-1,,,,,
278,Dominion,ImageCast Central/ICC,3,,-1,,,,,
279,Dominion,ImageCast X/ICX BMD,174,,-1,,,,,
279,Dominion,ImageCast Central/ICC,6,,-1,,,,,
280,Dominion,ImageCast X/ICX BMD,3,,-1,,,,,
280,Dominion,ImageCast Central/ICC,2,,-1,,,,,
281,IVS,Inspire Ballot Marking System,5,,-1,,,,,
281,Premier,AccuVote-OS,10,,-1,,,,,
282,IVS,Inspire Ballot Marking System,24,,-1,,,,,
282,Premier,AccuVote-OS,48,,-1,,,,,
283,IVS,Inspire Ballot Marking System,2,,-1,,,,,
283,Premier,AccuVote-OS,4,,-1,,,,,
284,IVS,Inspire Ballot Marking System,7,,-1,,,,,
284,Premier,AccuVote-OS,14,,-1,,,,,
285,IVS,Inspire Ballot Marking System,6,,-1,,,,,
285,Premier,AccuVote-OS,12,,-1,,,,,
286,IVS,Inspire Ballot Marking System,1,,-1,,,,,
286,Premier,AccuVote-OS,2,,-1,,,,,
287,IVS,Inspire Ballot Marking System,10,,-1,,,,,
287,Premier,AccuVote-OS,20,,-1,,,,,
288,IVS,Inspire Ballot Marking System,12,,-1,,,,,
288,Premier,AccuVote-OS,24,,-1,,,,,
289,IVS,Inspire Ballot Marking System,4,,-1,,,,,
289,Premier,AccuVote-OS,8,,-1,,,,,
290,IVS,Inspire Ballot Marking System,3,,-1,,,,,
290,Premier,AccuVote-OS,6,,-1,,,,,
291,IVS,Inspire Ballot Marking System,2,,-1,,,,,
291,Premier,AccuVote-OS,4,,-1,,,,,
292,IVS,Inspire Ballot Marking System,6,,-1,,,,,
292,Premier,AccuVote-OS,12,,-1,,,,,
293,IVS,Inspire Ballot Marking System,13,,-1,,,,,
293,Premier,AccuVote-OS,26,,-1,,,,,
294,IVS,Inspire Ballot Marking System,2,,-1,,,,,
294,Premier,AccuVote-OS,4,,-1,,,,,
295,IVS,Inspire Ballot Marking System,4,,-1,,,,,
295,Premier,AccuVote-OS,8,,-1,,,,,
296,IVS,Inspire Ballot Marking System,5,,-1,,,,,
296,Premier,AccuVote-OS,10,,-1,,,,,
297,IVS,Inspire Ballot Marking System,1,,-1,,,,,
297,Premier,AccuVote-OS,2,,-1,,,,,
298,IVS,Inspire Ballot Marking System,22,,-1,,,,,
298,Premier,AccuVote-OS,44,,-1,,,,,
299,IVS,Inspire Ballot Marking System,13,,-1,,,,,
299,Premier,AccuVote-OS,26,,-1,,,,,
300,IVS,Inspire Ballot Marking System,5,,-1,,,,,
300,Premier,AccuVote-OS,10,,-1,,,,,
301,IVS,Inspire Ballot Marking System,2,,-1,,,,,
301,Premier,AccuVote-OS,4,,-1,,,,,
302,IVS,Inspire Ballot Marking System,7,,-1,,,,,
302,Premier,AccuVote-OS,14,,-1,,,,,
303,IVS,Inspire Ballot Marking System,3,,-1,,,,,
303,Premier,AccuVote-OS,6,,-1,,,,,
304,IVS,Inspire Ballot Marking System,3,,-1,,,,,
304,Premier,AccuVote-OS,6,,-1,,,,,
305,IVS,Inspire Ballot Marking System,5,,-1,,,,,
305,Premier,AccuVote-OS,10,,-1,,,,,
306,IVS,Inspire Ballot Marking System,5,,-1,,,,,
306,Premier,AccuVote-OS,10,,-1,,,,,
307,IVS,Inspire Ballot Marking System,9,,-1,,,,,
307,Premier,AccuVote-OS,18,,-1,,,,,
308,IVS,Inspire Ballot Marking System,1,,-1,,,,,
308,Premier,AccuVote-OS,2,,-1,,,,,
309,IVS,Inspire Ballot Marking System,1,,-1,,,,,
309,Premier,AccuVote-OS,2,,-1,,,,,
310,IVS,Inspire Ballot Marking System,1,,-1,,,,,
310,Premier,AccuVote-OS,2,,-1,,,,,
311,IVS,Inspire Ballot Marking System,7,,-1,,,,,
311,Premier,AccuVote-OS,14,,-1,,,,,
312,IVS,Inspire Ballot Marking System,3,,-1,,,,,
312,Premier,AccuVote-OS,6,,-1,,,,,
313,IVS,Inspire Ballot Marking System,7,,-1,,,,,
313,Premier,AccuVote-OS,14,,-1,,,,,
314,IVS,Inspire Ballot Marking System,7,,-1,,,,,
314,Premier,AccuVote-OS,14,,-1,,,,,
315,IVS,Inspire Ballot Marking System,7,,-1,,,,,
315,Premier,AccuVote-OS,14,,-1,,,,,
316,IVS,Inspire Ballot Marking System,1,,-1,,,,,
316,Premier,AccuVote-OS,2,,-1,,,,,
317,IVS,Inspire Ballot Marking System,24,,-1,,,,,
317,Premier,AccuVote-OS,48,,-1,,,,,
318,IVS,Inspire Ballot Marking System,1,,-1,,,,,
318,Premier,AccuVote-OS,2,,-1,,,,,
319,IVS,Inspire Ballot Marking System,8,,-1,,,,,
319,Premier,AccuVote-OS,16,,-1,,,,,
320,IVS,Inspire Ballot Marking System,1,,-1,,,,,
320,Premier,AccuVote-OS,2,,-1,,,,,
321,IVS,Inspire Ballot Marking System,17,,-1,,,,,
321,Premier,AccuVote-OS,34,,-1,,,,,
322,IVS,Inspire Ballot Marking System,8,,-1,,,,,
322,Premier,AccuVote-OS,16,,-1,,,,,
323,IVS,Inspire Ballot Marking System,4,,-1,,,,,
323,Premier,AccuVote-OS,8,,-1,,,,,
324,IVS,Inspire Ballot Marking System,3,,-1,,,,,
324,Premier,AccuVote-OS,6,,-1,,,,,
325,IVS,Inspire Ballot Marking System,4,,-1,,,,,
325,Premier,AccuVote-OS,8,,-1,,,,,
326,IVS,Inspire Ballot Marking System,11,,-1,,,,,
326,Premier,AccuVote-OS,22,,-1,,,,,
327,IVS,Inspire Ballot Marking System,5,,-1,,,,,
327,Premier,AccuVote-OS,10,,-1,,,,,
328,IVS,Inspire Ballot Marking System,1,,-1,,,,,
328,Premier,AccuVote-OS,2,,-1,,,,,
329,IVS,Inspire Ballot Marking System,9,,-1,,,,,
329,Premier,AccuVote-OS,18,,-1,,,,,
330,IVS,Inspire Ballot Marking System,6,,-1,,,,,
330,Premier,AccuVote-OS,12,,-1,,,,,
331,IVS,Inspire Ballot Marking System,2,,-1,,,,,
331,Premier,AccuVote-OS,4,,-1,,,,,
332,IVS,Inspire Ballot Marking System,7,,-1,,,,,
332,Premier,AccuVote-OS,14,,-1,,,,,
333,IVS,Inspire Ballot Marking System,1,,-1,,,,,
333,Premier,AccuVote-OS,2,,-1,,,,,
334,IVS,Inspire Ballot Marking System,1,,-1,,,,,
334,Premier,AccuVote-OS,2,,-1,,,,,
335,IVS,Inspire Ballot Marking System,1,,-1,,,,,
335,Premier,AccuVote-OS,2,,-1,,,,,
336,IVS,Inspire Ballot Marking System,1,,-1,,,,,
336,Premier,AccuVote-OS,2,,-1,,,,,
337,IVS,Inspire Ballot Marking System,1,,-1,,,,,
337,Premier,AccuVote-OS,2,,-1,,,,,
338,IVS,Inspire Ballot Marking System,1,,-1,,,,,
338,Premier,AccuVote-OS,2,,-1,,,,,
339,IVS,Inspire Ballot Marking System,2,,-1,,,,,
339,Premier,AccuVote-OS,4,,-1,,,,,
340,IVS,Inspire Ballot Marking System,2,,-1,,,,,
340,Premier,AccuVote-OS,4,,-1,,,,,
341,IVS,Inspire Ballot Marking System,1,,-1,,,,,
341,Premier,AccuVote-OS,2,,-1,,,,,
342,IVS,Inspire Ballot Marking System,4,,-1,,,,,
342,Premier,AccuVote-OS,8,,-1,,,,,
343,IVS,Inspire Ballot Marking System,1,,-1,,,,,
343,Premier,AccuVote-OS,2,,-1,,,,,
344,IVS,Inspire Ballot Marking System,2,,-1,,,,,
344,Premier,AccuVote-OS,4,,-1,,,,,
345,IVS,Inspire Ballot Marking System,7,,-1,,,,,
345,Premier,AccuVote-OS,14,,-1,,,,,
346,IVS,Inspire Ballot Marking System,1,,-1,,,,,
346,Premier,AccuVote-OS,2,,-1,,,,,
347,IVS,Inspire Ballot Marking System,1,,-1,,,,,
347,Premier,AccuVote-OS,2,,-1,,,,,
348,IVS,Inspire Ballot Marking System,1,,-1,,,,,
348,Premier,AccuVote-OS,2,,-1,,,,,
349,IVS,Inspire Ballot Marking System,1,,-1,,,,,
349,Premier,AccuVote-OS,2,,-1,,,,,
350,IVS,Inspire Ballot Marking System,1,,-1,,,,,
350,Premier,AccuVote-OS,2,,-1,,,,,
351,IVS,Inspire Ballot Marking System,1,,-1,,,,,
351,Premier,AccuVote-OS,2,,-1,,,,,
352,IVS,Inspire Ballot Marking System,1,,-1,,,,,
352,Premier,AccuVote-OS,2,,-1,,,,,
353,IVS,Inspire Ballot Marking System,8,,-1,,,,,
353,Premier,AccuVote-OS,16,,-1,,,,,
354,IVS,Inspire Ballot Marking System,1,,-1,,,,,
354,Premier,AccuVote-OS,2,,-1,,,,,
355,IVS,Inspire Ballot Marking System,1,,-1,,,,,
355,Premier,AccuVote-OS,2,,-1,,,,,
356,IVS,Inspire Ballot Marking System,4,,-1,,,,,
356,Premier,AccuVote-OS,8,,-1,,,,,
357,IVS,Inspire Ballot Marking System,1,,-1,,,,,
357,Premier,AccuVote-OS,2,,-1,,,,,
358,IVS,Inspire Ballot Marking System,2,,-1,,,,,
358,Premier,AccuVote-OS,4,,-1,,,,,
359,IVS,Inspire Ballot Marking System,1,,-1,,,,,
359,Premier,AccuVote-OS,2,,-1,,,,,
360,IVS,Inspire Ballot Marking System,1,,-1,,,,,
360,Premier,AccuVote-OS,2,,-1,,,,,
361,IVS,Inspire Ballot Marking System,1,,-1,,,,,
361,Premier,AccuVote-OS,2,,-1,,,,,
362,IVS,Inspire Ballot Marking System,1,,-1,,,,,
362,Premier,AccuVote-OS,2,,-1,,,,,
363,IVS,Inspire Ballot Marking System,3,,-1,,,,,
363,Premier,AccuVote-OS,6,,-1,,,,,
364,IVS,Inspire Ballot Marking System,1,,-1,,,,,
364,Premier,AccuVote-OS,2,,-1,,,,,
365,IVS,Inspire Ballot Marking System,1,,-1,,,,,
365,Premier,AccuVote-OS,2,,-1,,,,,
366,IVS,Inspire Ballot Marking System,1,,-1,,,,,
366,Premier,AccuVote-OS,2,,-1,,,,,
367,IVS,Inspire Ballot Marking System,3,,-1,,,,,
367,Premier,AccuVote-OS,6,,-1,,,,,
368,IVS,Inspire Ballot Marking System,1,,-1,,,,,
368,Premier,AccuVote-OS,2,,-1,,,,,
369,IVS,Inspire Ballot Marking System,1,,-1,,,,,
369,Premier,AccuVote-OS,2,,-1,,,,,
370,IVS,Inspire Ballot Marking System,14,,-1,,,,,
370,Premier,AccuVote-OS,28,,-1,,,,,
371,IVS,Inspire Ballot Marking System,2,,-1,,,,,
371,Premier,AccuVote-OS,4,,-1,,,,,
372,IVS,Inspire Ballot Marking System,1,,-1,,,,,
372,Premier,AccuVote-OS,2,,-1,,,,,
373,IVS,Inspire Ballot Marking System,2,,-1,,,,,
373,Premier,AccuVote-OS,4,,-1,,,,,
374,IVS,Inspire Ballot Marking System,7,,-1,,,,,
374,Premier,AccuVote-OS,14,,-1,,,,,
375,IVS,Inspire Ballot Marking System,1,,-1,,,,,
375,Premier,AccuVote-OS,2,,-1,,,,,
376,IVS,Inspire Ballot Marking System,1,,-1,,,,,
376,Premier,AccuVote-OS,2,,-1,,,,,
377,IVS,Inspire Ballot Marking System,7,,-1,,,,,
377,Premier,AccuVote-OS,14,,-1,,,,,
378,IVS,Inspire Ballot Marking System,8,,-1,,,,,
378,Premier,AccuVote-OS,16,,-1,,,,,
379,IVS,Inspire Ballot Marking System,4,,-1,,,,,
379,Premier,AccuVote-OS,8,,-1,,,,,
380,IVS,Inspire Ballot Marking System,8,,-1,,,,,
380,Premier,AccuVote-OS,16,,-1,,,,,
381,IVS,Inspire Ballot Marking System,5,,-1,,,,,
381,Premier,AccuVote-OS,10,,-1,,,,,
382,IVS,Inspire Ballot Marking System,13,,-1,,,,,
382,Premier,AccuVote-OS,26,,-1,,,,,
383,IVS,Inspire Ballot Marking System,2,,-1,,,,,
383,Premier,AccuVote-OS,4,,-1,,,,,
384,IVS,Inspire Ballot Marking System,13,,-1,,,,,
384,Premier,AccuVote-OS,26,,-1,,,,,
385,IVS,Inspire Ballot Marking System,2,,-1,,,,,
385,Premier,AccuVote-OS,4,,-1,,,,,
386,IVS,Inspire Ballot Marking System,9,,-1,,,,,
386,Premier,AccuVote-OS,18,,-1,,,,,
387,IVS,Inspire Ballot Marking System,9,,-1,,,,,
387,Premier,AccuVote-OS,18,,-1,,,,,
388,IVS,Inspire Ballot Marking System,40,,-1,,,,,
388,Premier,AccuVote-OS,80,,-1,,,,,
389,IVS,Inspire Ballot Marking System,2,,-1,,,,,
389,Premier,AccuVote-OS,4,,-1,,,,,
390,IVS,Inspire Ballot Marking System,5,,-1,,,,,
390,Premier,AccuVote-OS,10,,-1,,,,,
391,IVS,Inspire Ballot Marking System,3,,-1,,,,,
391,Premier,AccuVote-OS,6,,-1,,,,,
392,IVS,Inspire Ballot Marking System,1,,-1,,,,,
392,Premier,AccuVote-OS,2,,-1,,,,,
393,IVS,Inspire Ballot Marking System,2,,-1,,,,,
393,Premier,AccuVote-OS,4,,-1,,,,,
394,IVS,Inspire Ballot Marking System,3,,-1,,,,,
394,Premier,AccuVote-OS,6,,-1,,,,,
395,IVS,Inspire Ballot Marking System,3,,-1,,,,,
395,Premier,AccuVote-OS,6,,-1,,,,,
396,IVS,Inspire Ballot Marking System,10,,-1,,,,,
396,Premier,AccuVote-OS,20,,-1,,,,,
397,IVS,Inspire Ballot Marking System,21,,-1,,,,,
397,Premier,AccuVote-OS,42,,-1,,,,,
398,IVS,Inspire Ballot Marking System,10,,-1,,,,,
398,Premier,AccuVote-OS,20,,-1,,,,,
399,IVS,Inspire Ballot Marking System,3,,-1,,,,,
399,Premier,AccuVote-OS,6,,-1,,,,,
400,IVS,Inspire Ballot Marking System,2,,-1,,,,,
400,Premier,AccuVote-OS,4,,-1,,,,,
401,IVS,Inspire Ballot Marking System,1,,-1,,,,,
401,Premier,AccuVote-OS,2,,-1,,,,,
402,IVS,Inspire Ballot Marking System,4,,-1,,,,,
402,Premier,AccuVote-OS,8,,-1,,,,,
403,IVS,Inspire Ballot Marking System,3,,-1,,,,,
403,Premier,AccuVote-OS,6,,-1,,,,,
404,IVS,Inspire Ballot Marking System,1,,-1,,,,,
404,Premier,AccuVote-OS,2,,-1,,,,,
405,IVS,Inspire Ballot Marking System,2,,-1,,,,,
405,Premier,AccuVote-OS,4,,-1,,,,,
406,IVS,Inspire Ballot Marking System,7,,-1,,,,,
406,Premier,AccuVote-OS,14,,-1,,,,,
407,IVS,Inspire Ballot Marking System,1,,-1,,,,,
407,Premier,AccuVote-OS,2,,-1,,,,,
408,IVS,Inspire Ballot Marking System,3,,-1,,,,,
408,Premier,AccuVote-OS,6,,-1,,,,,
409,IVS,Inspire Ballot Marking System,2,,-1,,,,,
409,Premier,AccuVote-OS,4,,-1,,,,,
410,IVS,Inspire Ballot Marking System,1,,-1,,,,,
410,Premier,AccuVote-OS,2,,-1,,,,,
411,IVS,Inspire Ballot Marking System,6,,-1,,,,,
411,Premier,AccuVote-OS,12,,-1,,,,,
412,IVS,Inspire Ballot Marking System,3,,-1,,,,,
412,Premier,AccuVote-OS,6,,-1,,,,,
413,IVS,Inspire Ballot Marking System,1,,-1,,,,,
413,Premier,AccuVote-OS,2,,-1,,,,,
414,IVS,Inspire Ballot Marking System,6,,-1,,,,,
414,Premier,AccuVote-OS,12,,-1,,,,,
415,IVS,Inspire Ballot Marking System,1,,-1,,,,,
415,Premier,AccuVote-OS,2,,-1,,,,,
416,IVS,Inspire Ballot Marking System,2,,-1,,,,,
416,Premier,AccuVote-OS,4,,-1,,,,,
417,IVS,Inspire Ballot Marking System,1,,-1,,,,,
417,Premier,AccuVote-OS,2,,-1,,,,,
418,IVS,Inspire Ballot Marking System,1,,-1,,,,,
418,Premier,AccuVote-OS,2,,-1,,,,,
419,IVS,Inspire Ballot Marking System,5,,-1,,,,,
419,Premier,AccuVote-OS,10,,-1,,,,,
420,IVS,Inspire Ballot Marking System,1,,-1,,,,,
420,Premier,AccuVote-OS,2,,-1,,,,,
421,IVS,Inspire Ballot Marking System,4,,-1,,,,,
421,Premier,AccuVote-OS,8,,-1,,,,,
422,IVS,Inspire Ballot Marking System,1,,-1,,,,,
422,Premier,AccuVote-OS,2,,-1,,,,,
423,IVS,Inspire Ballot Marking System,1,,-1,,,,,
423,Premier,AccuVote-OS,2,,-1,,,,,
424,IVS,Inspire Ballot Marking System,1,,-1,,,,,
424,Premier,AccuVote-OS,2,,-1,,,,,
425,IVS,Inspire Ballot Marking System,2,,-1,,,,,
425,Premier,AccuVote-OS,4,,-1,,,,,
426,IVS,Inspire Ballot Marking System,2,,-1,,,,,
426,Premier,AccuVote-OS,4,,-1,,,,,
427,IVS,Inspire Ballot Marking System,1,,-1,,,,,
427,Premier,AccuVote-OS,2,,-1,,,,,
428,IVS,Inspire Ballot Marking System,4,,-1,,,,,
428,Premier,AccuVote-OS,8,,-1,,,,,
429,IVS,Inspire Ballot Marking System,1,,-1,,,,,
429,Premier,AccuVote-OS,2,,-1,,,,,
430,IVS,Inspire Ballot Marking System,3,,-1,,,,,
430,Premier,AccuVote-OS,6,,-1,,,,,
431,IVS,Inspire Ballot Marking System,3,,-1,,,,,
431,Premier,AccuVote-OS,6,,-1,,,,,
432,IVS,Inspire Ballot Marking System,1,,-1,,,,,
432,Premier,AccuVote-OS,2,,-1,,,,,
433,IVS,Inspire Ballot Marking System,4,,-1,,,,,
433,Premier,AccuVote-OS,8,,-1,,,,,
434,IVS,Inspire Ballot Marking System,1,,-1,,,,,
434,Premier,AccuVote-OS,2,,-1,,,,,
435,IVS,Inspire Ballot Marking System,1,,-1,,,,,
435,Premier,AccuVote-OS,2,,-1,,,,,
436,IVS,Inspire Ballot Marking System,1,,-1,,,,,
436,Premier,AccuVote-OS,2,,-1,,,,,
437,IVS,Inspire Ballot Marking System,1,,-1,,,,,
437,Premier,AccuVote-OS,2,,-1,,,,,
438,IVS,Inspire Ballot Marking System,1,,-1,,,,,
438,Premier,AccuVote-OS,2,,-1,,,,,
439,IVS,Inspire Ballot Marking System,1,,-1,,,,,
439,Premier,AccuVote-OS,2,,-1,,,,,
440,IVS,Inspire Ballot Marking System,1,,-1,,,,,
440,Premier,AccuVote-OS,2,,-1,,,,,
441,IVS,Inspire Ballot Marking System,7,,-1,,,,,
441,Premier,AccuVote-OS,14,,-1,,,,,
442,IVS,Inspire Ballot Marking System,5,,-1,,,,,
442,Premier,AccuVote-OS,10,,-1,,,,,
443,IVS,Inspire Ballot Marking System,1,,-1,,,,,
443,Premier,AccuVote-OS,2,,-1,,,,,
444,IVS,Inspire Ballot Marking System,2,,-1,,,,,
444,Premier,AccuVote-OS,4,,-1,,,,,
445,IVS,Inspire Ballot Marking System,1,,-1,,,,,
445,Premier,AccuVote-OS,2,,-1,,,,,
446,IVS,Inspire Ballot Marking System,1,,-1,,,,,
446,Premier,AccuVote-OS,2,,-1,,,,,
447,IVS,Inspire Ballot Marking System,4,,-1,,,,,
447,Premier,AccuVote-OS,8,,-1,,,,,
448,IVS,Inspire Ballot Marking System,5,,-1,,,,,
448,Premier,AccuVote-OS,10,,-1,,,,,
449,IVS,Inspire Ballot Marking System,1,,-1,,,,,
449,Premier,AccuVote-OS,2,,-1,,,,,
450,ES&S,ExpressVote XL,218,BMD/Tabulator,-1,,VVSG 1.0 (2005),,,
450,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
451,ES&S,ExpressVote XL,718,BMD/Tabulator,-1,,VVSG 1.0 (2005),,,
451,ES&S,DS450,4,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
452,ES&S,ExpressVote XL,417,BMD/Tabulator,-1,,VVSG 1.0 (2005),,,
452,ES&S,DS450,4,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
453,ES&S,ExpressVote,337,BMD,11,,VVSG 1.0 (2005),,,
453,ES&S,DS200,103,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
454,Dominion,ImageCast Central/ICC,3,,-1,,,,,
454,Dominion,ImageCast Evolution/ICE,136,,-1,,,,,
455,Dominion,ImageCast Evolution/ICE,24,,-1,,,,,
456,ES&S,ExpressVote,44,BMD,11,,VVSG 1.0 (2005),,,
456,ES&S,DS200,45,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
457,ES&S,ExpressVote,13,BMD,11,,VVSG 1.0 (2005),,,
457,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
457,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
458,ES&S,ExpressVote,110,BMD,11,,VVSG 1.0 (2005),,,
458,Clear Ballot,ClearCount,6,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
458,ES&S,DS200,218,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
458,ES&S,DS950,4,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
459,ES&S,DS200,878,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
459,ES&S,ExpressVote Tabulator,358,,-1,,,,,
460,ES&S,ExpressVote,7,BMD,11,,VVSG 1.0 (2005),,,
460,ES&S,DS200,8,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
460,ES&S,DS300,1,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
461,ES&S,ExpressVote,21,BMD,11,,VVSG 1.0 (2005),,,
461,ES&S,DS200,48,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
462,ES&S,ExpressVote,37,BMD,11,,VVSG 1.0 (2005),,,
462,ES&S,DS200,47,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
462,ES&S,DS850,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
463,ES&S,ExpressVote,52,BMD,11,,VVSG 1.0 (2005),,,
463,ES&S,DS200,93,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
463,ES&S,DS850,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
464,ES&S,ExpressVote,78,BMD,11,,VVSG 1.0 (2005),,,
464,ES&S,DS200,188,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
464,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
464,ES&S,DS850,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
465,Dominion,ImageCast Evolution/ICE,24,,-1,,,,,
465,Dominion,ImageCast Central/ICC,2,,-1,,,,,
466,Dominion,ImageCast Evolution/ICE,16,,-1,,,,,
466,Dominion,ImageCast Central/ICC,1,,-1,,,,,
467,Dominion,ImageCast Evolution/ICE,13,,-1,,,,,
468,ES&S,ExpressVote,488,BMD,11,,VVSG 1.0 (2005),,,
468,ES&S,DS300,270,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
468,ES&S,DS950,4,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
469,ES&S,ExpressVote,80,BMD,11,,VVSG 1.0 (2005),,,
469,ES&S,DS300,114,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
469,ES&S,DS950,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
470,ES&S,ExpressVote,22,BMD,11,,VVSG 1.0 (2005),,,
470,ES&S,DS300,22,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
