region_id,total_registered_voters,Moved,Death,Felony,Fail Response,Incompetent to Vote,Voter Request,Duplicate Records
701,438,11,2,1,0,0,0,0
702,5531,61,98,3,1,0,0,0
703,3198,89,61,2,1,0,0,0
704,14718,52,251,11,0,0,0,0
705,8883,43,163,5,0,0,0,0
706,8715,37,165,4,82,0,0,4
707,13437,157,212,10,0,0,0,0
708,7658,43,190,6,0,0,0,0
709,12006,72,296,6,0,0,0,1
710,19080,263,244,2,0,0,0,0
711,10576,22,193,4,0,0,0,0
712,125242,980,2049,48,2,0,0,5
713,27732,811,327,7,0,0,0,24
714,6198,40,101,3,0,0,0,0
715,2507,29,68,1,0,0,0,0
716,2500,8,21,0,0,0,0,0
717,25306,172,240,6,0,0,0,13
718,9995,184,172,12,0,0,0,0
719,26591,79,691,18,0,0,0,0
720,3231,19,71,0,0,0,0,0
721,6073,47,129,6,0,0,0,0
722,14591,32,231,2,0,0,0,2
723,4066,6,53,0,0,0,0,0
724,8199,44,180,5,0,0,0,12
725,8698,121,54,3,1,0,0,4
726,49842,193,916,55,0,0,0,24
727,9197,54,134,2,0,0,0,2
728,7013,52,181,3,0,0,0,4
729,49421,0,0,0,0,0,0,0
730,4898,0,2,0,0,0,0,0
731,10761,312,185,17,1,0,3,0
732,48465,0,0,0,0,0,0,0
733,3274,284,89,0,6,0,12,5
734,24318,227,400,0,0,0,0,19
735,3383,251,121,3,0,0,0,0
736,11356,622,349,0,0,0,2,17
737,7773,528,226,15,81,0,2,13
738,147282,0,1498,0,0,0,0,0
739,10767,739,675,39,1050,0,30,28
740,12188,461,374,22,0,0,11,13
741,9530,150,310,19,42,0,0,6
742,26944,0,0,0,0,0,0,0
743,30501,2684,844,70,1289,0,3,27
744,1800799,5123,34513,0,23915,0,718,0
745,13019,252,378,4,582,0,0,27
746,7739,442,183,2,0,0,2,0
747,72601,0,224,0,0,0,0,0
748,10327,596,137,1,15,0,2,6
749,12037,663,341,0,272,0,0,13
750,703326,517,29012,500,0,0,2505,0
751,12387,95,383,20,106,0,5,11
752,4375,289,140,11,3,0,0,10
753,25493,601,315,15,33,0,0,0
754,14814,26,566,0,570,0,0,264
755,9871,402,296,0,178,0,85,11
756,29749,0,0,0,0,0,0,0
757,24741,69,53,0,0,0,0,12
758,3536,0,0,0,0,0,0,0
759,9296,69,70,0,0,0,0,0
760,38854,987,800,1,0,0,0,134
761,5797,114,157,2,0,0,0,0
762,56755,1786,1060,147,4,0,7,54
763,12804,362,368,9,0,0,0,0
764,3022,13,32,1,0,0,2,1
765,4564,200,163,6,167,0,1,7
766,36720,0,2541,0,0,0,0,0
767,19017,722,578,1,405,0,13,11
768,36442,3329,848,3,0,0,0,34
769,6841,0,0,0,0,0,0,0
770,25340,0,183,0,0,0,0,0
771,15887,847,514,23,0,0,0,1
772,16644,614,513,6,9,0,3,6
773,8218,0,0,0,0,0,0,0
774,309210,12200,6890,233,5000,0,0,0
775,73476,0,0,0,0,0,0,0
776,98843,1075,1166,58,4177,0,9,66
777,14656,294,398,15,936,0,2,20
778,545033,20070,7401,308,12137,0,627,0
779,74812,467,302,32,0,0,10,30
780,8927,156,286,27,311,0,2,1
781,22308,1671,649,23,467,0,5,12
782,21847,1515,728,30,68,0,1,30
783,10773,1013,635,61,0,0,5,7
784,18690,266,260,7,0,0,0,0
785,239261,9718,3615,72,1145,0,0,144
786,71591,373,581,0,0,0,0,190
787,75295,2233,2406,299,7119,0,10,85
788,32567,814,1018,54,459,0,546,26
789,194917,9548,4127,140,1,0,6,228
790,27622,0,0,0,0,0,0,0
791,8669,600,286,16,0,0,1,0
792,9535,0,0,0,0,0,0,0
793,11959,209,292,16,0,0,5,18
794,9085,639,263,10,21,0,116,8
795,13021,703,395,0,363,0,2,50
796,29966,0,0,0,0,0,0,0
797,17509,932,487,44,0,0,213,6
798,45757,626,669,3,470,0,1,0
799,9085,618,274,0,256,0,2,10
800,1770744,105847,33754,16,213851,0,0,0
801,37669,344,115,10,0,0,4,0
802,130395,5674,3851,173,4219,0,258,0
803,15151,59,393,33,0,0,0,30
804,12675,911,326,0,333,0,6,14
805,10443,496,379,39,28,0,0,0
806,2823,102,48,12,140,0,57,0
807,4471,0,0,0,0,0,0,0
808,4173,210,63,2,0,0,0,1
809,20743,993,574,43,112,0,0,0
810,10755,576,386,22,0,0,2,21
811,90276,3555,2431,58,2194,0,270,18
812,188339,2797,5617,47,0,0,76,0
813,15945,1117,639,40,171,0,3,36
814,154040,5962,4204,227,3116,0,174,0
815,4979,365,143,12,181,0,7,0
816,3492,179,94,6,5,0,0,11
817,15428,891,489,14,182,0,2,12
818,3635,355,125,6,0,0,0,0
819,29105,0,0,0,0,0,0,0
820,91753,3690,2446,0,4169,0,11,158
821,13563,0,345,0,0,0,0,0
822,29529,261,483,19,0,0,6,0
823,8539,0,0,0,0,0,0,0
824,18707,1318,514,55,0,0,3,34
825,11011,0,0,0,0,0,0,0
826,10299,180,285,0,0,0,1,10
827,11285,0,10,0,1689,0,0,0
828,10121,64,347,35,291,0,15,17
829,38035,1966,1377,35,890,0,1,23
830,438888,17520,4903,169,0,0,55,38
831,53816,0,2765,0,1550,0,0,0
832,102461,0,916,0,0,0,0,0
833,30574,0,0,0,0,0,0,0
834,17061,1419,549,105,0,0,0,33
835,17394,983,829,45,241,0,15,19
836,105934,0,0,0,0,0,0,0
837,19937,7,0,0,790,0,0,0
838,285028,30,0,0,0,0,0,0
839,54086,1,0,0,2491,0,0,0
840,6021,65,0,0,222,0,0,0
841,8467,2,0,0,0,0,0,0
842,62050,105,0,0,0,0,0,0
843,13547,0,0,0,0,0,0,0
844,14904,9,0,0,0,0,0,0
845,22677,7,0,0,644,0,0,0
846,96262,88,0,0,9008,0,0,0
847,18820,2,0,0,585,0,0,0
848,20350,12,0,0,971,0,0,0
849,7921,3,0,0,0,0,0,0
850,17558,40,0,0,626,0,0,0
851,40526,49,0,0,1696,0,0,0
852,17631,4,0,0,0,0,0,0
853,29972,16,0,0,1167,0,0,0
854,76461,7,0,0,5260,0,0,0
855,30676,28,0,0,997,0,0,0
856,126874,9,0,0,6875,0,0,0
857,17160,4,0,0,0,0,0,0
858,62971,181,0,0,2740,0,0,0
859,12418,11,0,0,0,0,0,0
860,17919,8,0,0,0,0,0,0
861,13238,8,0,0,474,0,0,0
862,23623,19,0,0,1545,0,0,0
863,43644,5,0,0,2055,0,0,0
864,22037,7,0,0,0,0,0,0
865,283132,116,0,0,10495,0,0,0
866,65280,18,0,0,1630,0,0,0
867,30280,0,0,0,783,0,0,0
868,131290,185,0,0,3690,0,0,0
869,31648,23,0,0,0,0,0,0
870,61289,46,0,0,2022,0,0,0
871,24999,11,0,0,322,0,0,0
872,28251,17,0,0,1032,0,0,0
873,23592,39,0,0,763,0,0,0
874,11998,3,0,0,471,0,0,0
875,22105,2,0,0,828,0,0,0
876,18351,4,0,0,541,0,0,0
877,123882,77,0,0,0,0,0,0
878,22882,2,0,0,596,0,0,0
879,54297,17,0,0,2586,0,0,0
880,16749,2,0,0,671,0,0,0
881,371027,117,0,0,16116,0,0,0
882,78916,181,0,0,2934,0,0,0
883,34761,27,0,0,0,0,0,0
884,91497,13,0,0,3923,0,0,0
885,650483,377,0,0,39427,0,0,0
886,30004,11,0,0,1046,0,0,0
887,7775,6,0,0,0,0,0,0
888,22017,18,0,0,860,0,0,0
889,94102,545,0,0,9599,0,0,0
890,25092,51,0,0,1691,0,0,0
891,55232,68,0,0,0,0,0,0
892,10207,32,0,0,362,0,0,0
893,31769,16,0,0,0,0,0,0
894,5231,2,0,0,0,0,0,0
895,13390,8,0,0,1164,0,0,0
896,15685,4,0,0,0,0,0,0
897,9509,5,0,0,0,0,0,0
898,13801,14,0,0,0,0,0,0
899,9357,16,0,0,0,0,0,0
900,139707,60,0,0,0,0,0,0
901,18309,14,0,0,775,0,0,0
902,9400,7,0,0,0,0,0,0
903,26012,25,0,0,0,0,0,0
904,17062,14,0,0,0,0,0,0
905,22604,7,0,0,0,0,0,0
906,11826,5,0,0,0,0,0,0
907,205999,149,0,0,0,0,0,0
908,17390,10,0,0,0,0,0,0
909,32285,28,0,0,753,0,0,0
910,15808,34,0,0,0,0,0,0
911,18317,16,0,0,0,0,0,0
912,26853,36,0,0,0,0,0,0
913,14588,3,0,0,0,0,0,0
914,7683,21,0,0,0,0,0,0
915,119080,37,0,0,12477,0,0,0
916,12191,18,0,0,0,0,0,0
917,5041,11,0,0,171,0,0,0
918,134305,147,0,0,0,0,0,0
919,11176,8,0,0,0,0,0,0
920,70670,104,0,0,7626,0,0,0
921,20840,22,0,0,663,0,0,0
922,6213,3,0,0,131,0,0,0
923,48992,19,0,0,1617,0,0,0
924,19396,23,0,0,712,0,0,0
925,45179,173,0,0,0,0,0,0
926,19604,7,0,0,650,0,0,0
927,17036,4,0,0,955,0,0,0
928,24632,6,0,0,610,0,0,0
929,5423,23,197,9,0,0,3,0
930,2856,18,78,8,0,0,1,0
931,10077,55,276,10,0,0,0,0
932,8931,76,307,22,0,0,5,0
933,4206,27,146,9,0,0,2,0
934,18773,128,458,25,0,0,3,0
935,86676,659,2269,359,0,0,59,0
936,20406,169,535,44,0,0,47,0
937,18377,175,447,16,0,0,4,0
938,14204,97,411,50,0,0,2,0
939,12067,105,291,31,0,0,1,0
940,10265,74,311,14,0,0,0,0
941,6736,40,231,17,0,0,1,0
942,15022,83,428,18,0,0,2,0
943,9655,66,351,25,0,0,1,0
944,13358,108,314,19,0,0,3,0
945,31600,234,890,93,0,0,7,0
946,8216,75,307,24,0,0,5,0
947,8306,38,268,10,0,1,0,0
948,6244,41,189,13,0,0,0,0
949,11795,135,347,16,0,0,3,0
950,12441,69,344,19,0,0,0,0
951,34257,374,1035,79,0,0,9,0
952,9873,75,296,25,0,1,0,0
953,78445,868,1051,103,0,2,46,0
954,5166,41,142,15,0,0,1,0
955,4946,49,145,5,0,0,0,0
956,12486,87,304,23,0,0,0,0
957,28052,361,820,80,0,0,2,0
958,14939,213,364,25,0,0,5,0
959,71711,712,1733,144,0,5,22,0
960,6728,82,199,11,0,0,0,0
961,12651,89,404,42,0,6,2,0
962,10769,80,337,35,0,0,1,0
963,6622,43,214,13,0,0,0,0
964,5216,57,122,8,0,0,0,0
965,6522,62,219,24,0,0,0,0
966,9140,84,303,16,0,0,6,0
967,8475,67,220,21,0,0,2,0
968,10251,79,306,16,0,2,1,0
969,7850,56,220,11,0,0,3,0
970,11499,72,411,19,0,0,0,0
971,9538,161,228,6,0,0,3,0
972,13551,93,396,18,0,0,4,0
973,6445,45,181,13,0,0,1,0
974,6750,51,215,3,0,0,1,0
975,4896,42,180,7,0,0,1,0
976,12579,69,297,14,0,0,3,0
977,14742,109,423,22,0,0,2,0
978,26979,167,667,74,0,0,9,0
979,11476,123,302,24,0,0,5,0
980,115634,1422,1436,171,0,7,43,0
981,14293,94,373,27,0,0,3,0
982,6764,42,247,11,0,0,0,0
983,11015,53,348,19,0,0,0,0
984,23092,157,775,50,0,0,3,0
985,164056,1810,3477,351,0,1,44,0
986,7409,39,182,23,0,0,5,0
987,6180,33,201,15,0,0,2,0
988,8913,162,216,13,0,1,1,0
989,12672,142,243,24,0,1,1,0
990,14711,106,388,27,0,0,3,0
991,25297,350,603,45,0,0,3,0
992,24836,151,743,67,0,1,24,0
993,11690,272,232,16,0,1,1,0
994,7381,53,195,6,0,0,0,0
995,5804,63,183,14,0,0,2,0
996,5395,39,146,6,0,0,3,0
997,7306,63,251,12,0,0,0,0
998,29203,307,663,119,0,0,0,0
999,9759,134,291,19,0,0,1,0
1000,4236,44,119,6,0,0,0,0
1001,10563,111,303,9,0,2,3,0
1002,6420,43,192,5,0,0,1,0
1003,18505,294,436,30,0,1,8,0
1004,4870,29,170,9,0,0,0,0
1005,339707,2970,6216,851,0,55,182,0
1006,66005,835,1597,122,0,0,19,0
1007,14656,93,355,27,0,0,51,0
1008,3357,22,89,13,0,0,1,0
1009,7266,48,217,22,0,0,0,0
1010,131759,1969,2781,313,0,1,99,0
1011,8720,61,252,12,0,0,1,0
1012,23783,401,408,29,0,0,3,0
1013,70204,817,1053,91,0,1,33,0
1014,11407,59,343,41,0,0,1,0
1015,4020,35,156,7,0,0,1,0
1016,8381,69,285,29,0,0,0,0
1017,4960,37,169,9,0,1,2,0
1018,21531,127,666,97,0,1,14,0
1019,40922,512,824,63,0,0,7,0
1020,15617,121,398,25,0,0,7,0
1021,3987,35,124,11,0,0,0,0
1022,24855,159,740,78,0,0,2,0
1023,7959,55,236,22,0,0,0,0
1024,15314,146,344,27,0,1,2,0
1025,64678,927,1471,213,0,3,91,0
1026,5553,39,157,2,0,0,0,0
1027,7941,48,276,12,0,0,1,0
1028,8937,39,275,14,169,0,0,17
1029,5767,9,168,9,19,0,0,4
1030,11945,34,318,22,0,0,2,4
1031,2987,8,98,5,27,0,0,3
1032,16860,50,461,16,4,0,1,31
1033,12662,19,303,23,3,0,0,22
1034,6686,8,197,10,136,0,0,1
1035,48893,176,1107,30,23,0,4,22
1036,1872,11,58,4,24,0,1,3
1037,2574,5,69,2,17,0,0,3
1038,15507,8,427,17,5,0,0,29
1039,2036,7,72,3,3,0,0,0
1040,1570,9,47,0,0,0,2,4
1041,5972,4,184,1,0,0,0,3
1042,6088,9,214,3,49,0,0,10
1043,6232,109,179,4,42,0,0,18
1044,1109,35,50,0,0,0,0,9
1045,20817,52,675,22,737,0,3,16
1046,27729,52,662,26,214,0,1,77
1047,2025,2,72,3,234,0,0,1
1048,13802,74,461,10,622,0,2,14
1049,5035,40,101,2,122,1,3,8
1050,83160,284,1317,144,4531,0,59,148
1051,1863,13,70,1,91,0,0,3
1052,1900,1,66,1,1,0,1,0
1053,20430,90,389,14,2,0,4,35
1054,3884,46,112,6,258,0,1,27
1055,22216,28,348,29,47,0,8,14
1056,16653,29,324,28,1,0,1,49
1057,19211,52,474,22,1503,0,4,16
1058,20450,252,344,26,1,0,13,194
1059,1924,3,55,2,1,0,0,11
1060,1807,9,69,0,31,0,0,0
1061,3787,77,79,6,62,0,1,5
1062,3398,13,75,3,0,0,0,12
1063,890,2,22,0,0,0,0,0
1064,4634,1,124,6,403,0,1,44
1065,1336,2,23,1,92,0,0,0
1066,3871,7,124,2,0,0,0,0
1067,23460,99,661,27,865,0,14,7
1068,2196,4,53,4,224,0,0,5
1069,1295,1,42,2,22,0,2,6
1070,9429,21,235,10,24,0,2,22
1071,13874,20,312,9,131,0,1,23
1072,2175,31,70,0,0,0,1,14
1073,478849,1951,7218,122,18063,0,296,453
1074,2277,6,63,1,51,0,0,2
1075,5582,22,180,3,10,0,1,6
1076,1564,3,45,0,2,0,0,0
1077,13654,18,447,17,39,0,1,48
1078,1126,25,51,1,0,0,0,0
1079,56728,1689,1093,61,692,7,4,334
1080,2152,8,85,1,29,0,0,3
1081,7702,8,187,3,2,0,0,42
1082,1932,3,63,2,1,0,0,2
1083,20699,60,459,19,1375,0,6,28
1084,19450,148,558,14,278,4,1,15
1085,8289,12,233,7,13,0,0,14
1086,7236,7,257,6,0,0,0,1
1087,3475,3,65,3,0,0,0,8
1088,26968,74,562,13,615,1,1,46
1089,4266,100,146,2,50,1,2,25
1090,21245,97,639,21,0,0,0,30
1091,4007,15,114,1,0,1,2,7
1092,2025,4,37,4,2,0,0,2
1093,7509,9,202,4,118,0,2,7
1094,11609,61,320,16,1,0,0,73
1095,1945,6,82,0,0,0,0,1
1096,3442,13,120,5,0,0,0,5
1097,12556,7,311,10,8,0,0,25
1098,2661,4,106,1,0,0,3,5
1099,3883,77,102,4,46,0,0,44
1100,3933,16,132,7,0,0,0,9
1101,4001,8,129,3,1,0,0,24
1102,18356,31,336,11,1156,0,7,17
1103,5700,27,153,2,258,1,2,1
1104,2000,24,108,2,9,0,2,3
1105,43214,43,1339,69,533,0,5,312
1106,3534,21,125,3,20,0,0,4
1107,6641,123,201,5,0,1,0,3
1108,40417,178,659,32,2796,0,0,162
1109,3698,5,145,7,0,0,0,34
1110,2215,0,77,1,95,0,0,2
1111,4690,10,161,4,94,0,0,21
1112,37332,179,1045,55,693,0,12,103
1113,3507,1,72,4,0,0,0,0
1114,344644,1810,7515,381,6378,1,45,266
1115,11128,24,224,6,268,0,0,63
1116,118727,1259,3068,126,3347,1,80,553
1117,1857,20,52,1,1,0,0,7
1118,3887,13,115,4,20,0,0,4
1119,2826,3,101,2,0,0,0,0
1120,2663,12,82,0,5,0,0,1
1121,1065,1,30,1,39,0,0,1
1122,3353,32,73,2,0,0,0,10
1123,17268,14,459,11,436,0,3,28
1124,5442,25,139,6,22,0,0,20
1125,2091,4,74,0,75,0,2,1
1126,5350,9,99,7,26,0,2,10
1127,1133,2,23,0,0,0,0,0
1128,3625,5,111,0,7,0,0,0
1129,1365,7,28,0,0,0,0,1
1130,5065,360,173,3,149,0,0,5
1131,2235,1,61,3,3,0,0,4
1132,94378,214,1806,114,3688,0,10,552
1133,14183,21,472,73,369,2,0,0
1134,15588,48,512,87,640,17,4,0
1135,19152,30,513,43,270,10,2,0
1136,6324,8,222,58,259,3,0,0
1137,32616,75,1159,157,762,17,1,0
1138,9494,18,350,53,238,5,1,0
1139,19570,149,793,139,1092,1,3,0
1140,115023,1484,2360,183,5061,38,15,0
1141,15048,25,476,46,244,1,9,0
1142,40224,99,1246,147,1250,4,7,0
1143,23258,76,771,69,759,6,7,0
1144,6678,7,216,27,177,0,2,0
1145,10270,13,468,79,312,8,0,0
1146,15900,23,504,59,598,0,3,0
1147,65295,101,1682,101,924,10,2,0
1148,9316,18,337,85,292,7,1,0
1149,10031,19,301,44,224,4,18,0
1150,30511,162,895,90,2679,5,6,0
1151,79868,260,2064,204,4490,4,7,0
1152,3885,8,148,24,190,0,1,0
1153,7841,28,263,67,382,2,0,0
1154,19678,21,726,87,708,1,0,0
1155,11275,7,416,66,285,1,2,0
1156,52121,270,1318,204,6706,51,3,0
1157,30041,74,865,167,764,14,6,0
1158,14111,12,570,110,331,1,2,0
1159,7448,33,323,40,319,0,0,0
1160,6379,15,234,34,225,4,1,0
1161,5367,11,191,28,231,0,5,0
1162,79094,150,2287,337,2150,3,3,0
1163,10038,26,320,35,216,1,3,0
1164,5007,7,166,52,169,0,0,0
1165,10582,17,418,83,137,3,2,0
1166,247942,994,4635,550,14410,73,37,0
1167,11140,15,356,48,324,5,5,0
1168,28006,40,1081,165,1055,31,5,0
1169,41376,86,1247,144,1256,4,4,0
1170,5037,52,197,24,459,1,0,0
1171,6649,11,165,26,353,4,0,0
1172,13901,39,402,52,392,6,4,0
1173,19000,46,497,83,790,1,5,0
1174,26471,74,893,152,740,10,0,0
1175,19053,18,633,86,442,0,3,0
1176,8721,22,339,32,246,0,5,0
1177,30324,81,984,28,1089,12,5,0
1178,6995,8,185,21,286,4,1,0
1179,89599,259,1971,301,5741,22,20,0
1180,19086,91,865,130,729,0,3,0
1181,14401,23,496,67,343,3,0,0
1182,13908,54,513,70,394,8,2,0
1183,34772,69,1086,159,2294,3,2,0
1184,12569,26,334,48,303,1,1,0
1185,3381,22,134,15,181,4,0,0
1186,34401,82,1165,172,1640,3,10,0
1187,10039,10,360,51,286,1,3,0
1188,631154,1691,15933,1237,20235,241,174,0
1189,43308,107,1011,123,2002,23,6,0
1190,17624,22,648,96,566,20,4,0
1191,146425,390,4292,437,0,38,1783,0
1192,10648,22,485,58,383,7,1,0
1193,24012,63,831,140,703,10,2,0
1194,11559,18,397,30,0,1,1,0
1195,49181,96,1480,245,945,7,5,0
1196,12420,28,408,28,455,5,1,0
1197,4960,13,234,29,184,3,4,0
1198,7454,9,333,44,220,0,1,0
1199,15394,89,674,81,348,27,3,0
1200,10059,12,273,13,475,1,0,0
1201,18796,25,572,108,409,8,11,0
1202,7486,23,242,57,292,3,1,0
1203,19533,55,686,65,624,18,1,0
1204,6638,39,225,30,352,1,4,0
1205,59094,189,1846,397,0,14,4,0
1206,10885,16,367,64,545,2,3,0
1207,6916,8,253,33,155,0,2,0
1208,76486,238,1759,310,2329,56,8,0
1209,9447,8,332,26,249,1,0,0
1210,13861,15,454,74,223,1,4,0
1211,26367,77,844,104,958,7,1,0
1212,7510,8,295,28,474,3,4,0
1213,13425,24,392,42,760,1,1,0
1214,23511,63,510,71,1447,2,4,0
1215,5426,4,200,32,395,2,1,0
1216,18949,18,558,66,537,13,1,0
1217,8130,12,313,36,38,4,6,0
1218,8183,10,389,47,223,0,0,0
1219,21205,31,627,96,552,18,5,0
1220,8927,7,327,32,206,5,1,0
1221,22437,42,810,189,737,4,8,0
1222,36260,61,955,107,1060,15,4,0
1223,5506,8,152,45,78,0,1,0
1224,17523,25,587,110,562,9,4,0
1225,58044,244,935,52,2474,4,5,0
1226,8546,9,299,44,245,1,1,0
1227,3350,1,168,16,101,0,1,0
1228,10973,14,301,48,219,3,3,0
1229,19179,28,748,81,609,13,6,0
1230,45013,175,1784,211,2177,11,6,0
1231,9824,9,364,86,244,9,46,0
1232,52217,98,1709,209,1008,4,9,0
1233,1785,1,58,13,46,0,0,0
1234,12642,24,479,61,290,1,1,0
1235,17578,42,477,117,418,1,1,0
1236,14383,21,508,100,455,2,7,0
1237,46857,160,869,118,1488,8,9,0
1238,38438,108,900,68,8,4,4,0
1239,14970,85,452,127,537,5,1,0
1240,17021,37,372,36,251,6,1,0
1241,19244,34,679,87,619,4,6,0
1242,8512,39,331,22,582,6,1,0
1243,12265,117,367,42,674,2,2,0
1244,7244,15,182,26,601,0,2,0
1245,10027,21,368,59,470,3,2,0
1246,96425,435,2154,445,4031,28,9,0
1247,9560,14,314,91,202,3,3,0
1248,14743,30,557,108,609,1,4,0
1249,9092,21,357,40,389,4,3,0
1250,27567,72,980,200,1082,37,1,0
1251,5447,2,225,27,251,1,3,0
1252,22504,67,514,45,429,8,3,0
1253,39373,1425,1337,43,512,2,120,0
1254,12736,557,392,29,816,0,87,0
1255,86371,3249,1964,96,1250,5,438,0
1256,14494,597,455,43,121,0,76,0
1257,23919,645,898,37,345,6,87,0
1258,23590,973,679,48,272,0,194,0
1259,8964,327,332,20,37,0,126,0
1260,77986,2732,2442,145,2388,24,592,0
1261,157242,4394,4271,644,3491,50,802,0
1262,128678,2819,3681,165,2226,11,566,0
1263,6111,183,266,22,129,0,11,0
1264,4641,343,153,11,72,0,158,0
1265,6318,219,240,19,13,4,29,0
1266,8692,252,451,24,218,3,87,0
1267,12434,267,419,50,278,0,83,0
1268,19757,531,544,49,46,0,76,0
1269,293793,10722,5982,306,6277,14,151,0
1270,4759,114,197,7,103,0,19,0
1271,13966,569,566,24,85,0,187,0
1272,21403,694,707,65,440,5,32,0
1273,13375,382,521,76,216,1,36,0
1274,13181,670,465,17,110,4,37,0
1275,45763,1608,1329,68,671,8,133,0
1276,21198,977,662,33,261,0,100,0
1277,9877,356,353,9,89,1,142,0
1278,274622,11264,6839,336,6185,8,753,0
1279,20982,1021,808,31,453,1,49,0
1280,163079,6509,3645,246,2959,5,443,0
1281,60252,1934,1607,74,639,2,211,0
1282,8822,239,366,29,78,4,41,0
1283,28003,1207,734,30,535,1,150,0
1284,88729,3298,1948,176,390,0,423,0
1285,7387,167,243,13,93,0,43,0
1286,17297,528,687,12,409,0,85,0
1287,23920,908,928,71,522,1,161,0
1288,270639,8984,4770,480,4595,2,1802,0
1289,105056,3135,2702,74,1695,3,360,0
1290,14638,565,352,13,22,3,213,0
1291,15385,555,568,22,138,7,131,0
1292,82479,2266,2629,88,561,20,630,0
1293,5623,220,197,13,71,1,27,0
1294,14030,425,488,22,212,1,86,0
1295,14527,559,607,31,122,3,63,0
1296,27450,916,368,43,546,0,124,0
1297,36343,1633,732,25,473,0,195,0
1298,8607,283,285,25,63,0,30,0
1299,15199,534,421,18,215,0,38,0
1300,29404,1500,778,29,393,0,156,0
1301,58157,1805,1772,140,489,2,119,0
1302,37031,1658,1022,59,411,1,30,0
1303,32010,1030,1155,51,466,1,45,0
1304,195782,4365,4269,187,3967,5,833,0
1305,82096,2760,1353,103,1609,4,217,0
1306,3389,86,140,11,2,1,21,0
1307,62611,2196,1644,126,990,3,263,0
1308,15645,487,548,19,251,0,56,0
1309,38692,1297,1092,95,363,0,245,0
1310,25925,676,741,59,758,4,180,0
1311,28755,608,1099,62,310,4,70,0
1312,23378,715,862,57,615,0,94,0
1313,18219,754,612,44,217,1,193,0
1314,7119,183,260,18,60,0,36,0
1315,8003,336,187,5,97,0,98,0
1316,8470,322,339,26,129,0,117,0
1317,0,0,0,0,0,0,0,0
1318,18343,1791,495,0,0,0,22,30
1319,4099,272,36,0,0,0,1,2
1320,3659,298,77,0,0,0,2,10
1321,1992,147,44,0,0,0,0,8
1322,31803,2549,666,0,0,0,17,50
1323,7729,696,176,0,0,0,0,7
1324,2094,106,43,0,0,0,0,0
1325,2215,249,54,0,0,0,0,19
1326,2489,259,62,0,0,0,2,19
1327,2315,198,37,0,0,0,0,4
1328,4941,374,94,0,0,0,3,0
1329,4426,375,93,0,0,0,0,7
1330,5153,326,92,0,0,0,0,7
1331,1218,112,26,0,0,0,0,0
1332,251,13,7,0,0,0,0,14
1333,202,13,12,0,0,0,0,1
1334,999,67,28,0,0,0,0,1
1335,580,37,19,0,0,0,0,0
1336,419,36,15,0,0,0,0,6
1337,6109,486,227,0,0,0,1,19
1338,343,32,5,0,0,0,0,1
1339,214,18,14,0,0,0,0,0
1340,362,27,2,0,0,0,0,0
1341,0,0,0,0,0,0,0,0
1342,222,11,6,0,0,0,1,1
1343,79,5,0,0,0,0,0,0
1344,215,18,9,0,0,0,0,11
1345,838,44,1,0,0,0,0,0
1346,992,77,28,0,0,0,0,0
1347,2581,182,64,0,0,0,0,7
1348,3290,243,99,0,0,0,0,5
1349,863,71,21,0,0,0,0,2
1350,73,5,0,0,0,0,0,0
1351,8,0,0,0,0,0,0,0
1352,353,22,15,0,0,0,0,1
1353,142,11,9,0,0,0,0,0
1354,73,6,1,0,0,0,0,0
1355,106,7,2,0,0,0,0,0
1356,78,6,0,0,0,0,0,0
1357,1233,79,28,0,0,0,0,2
1358,4064,299,145,0,0,0,2,4
1359,621,57,17,0,0,0,1,9
1360,2027,88,21,0,0,0,1,5
1361,760,41,3,0,0,0,0,1
1362,669,138,21,0,0,0,2,7
1363,370,24,8,0,0,0,0,0
1364,52,5,3,0,0,0,0,0
1365,3171,192,135,0,0,0,1,11
1366,1562,138,12,0,0,0,0,0
1367,1103,72,30,0,0,0,0,3
1368,263,16,4,0,0,0,0,0
1369,179,15,3,0,0,0,1,1
1370,605,49,25,0,0,0,0,2
1371,44,7,0,0,0,0,0,0
1372,0,0,0,0,0,0,0,0
1373,384,51,7,0,0,0,0,1
1374,452,38,19,0,0,0,0,4
1375,525,38,33,0,0,0,1,11
1376,588,75,23,0,0,0,0,7
1377,124,11,3,0,0,0,1,0
1378,0,0,0,0,0,0,0,0
1379,351,27,16,0,0,0,3,0
1380,372,29,12,0,0,0,0,0
1381,7234,579,158,0,0,0,0,6
1382,128,3,0,0,0,0,0,0
1383,1070,58,25,0,0,0,0,1
1384,355,18,7,0,0,0,0,0
1385,224,8,2,0,0,0,0,1
1386,619,41,19,0,0,0,0,1
1387,230,18,6,0,0,0,0,0
1388,137,8,2,0,0,0,0,0
1389,235,11,9,0,0,0,0,1
1390,1475,68,47,0,0,0,0,2
1391,231,9,6,0,0,0,0,0
1392,415,36,5,0,0,0,0,0
1393,1062,116,35,0,0,0,12,0
1394,439,29,11,0,0,0,0,1
1395,77,7,0,0,0,0,1,0
1396,303,27,6,0,0,0,0,0
1397,179,68,10,0,0,0,0,4
1398,1081,63,38,0,0,0,0,2
1399,1526,89,30,0,0,0,0,5
1400,5485,342,148,0,0,0,0,30
1401,23376,1721,522,0,0,0,8,43
1402,9224,658,132,0,0,0,2,13
1403,3628,282,84,0,0,0,2,9
